Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
ORD10676,2025-02-12,Customer 136,Home Office,East,Chennai,Office Supplies,Pen,Pen 695,7,298.56,0.0,100.62
ORD10677,2025-01-15,Customer 106,Home Office,East,Chennai,Furniture,Bookcase,Bookcase 599,8,1412.92,0.1,173.17
ORD10678,2025-01-15,Customer 230,Home Office,North,Delhi,Office Supplies,Paper,Paper 572,4,1114.86,0.05,131.48
ORD10679,2025-02-23,Customer 128,Home Office,North,Delhi,Office Supplies,Binder,Binder 470,1,663.42,0.0,133.89
ORD10680,2025-03-09,Customer 129,Corporate,East,Hyderabad,Technology,Laptop,Laptop 604,8,278.93,0.3,39.38
ORD10681,2025-09-19,Customer 137,Home Office,North,Noida,Furniture,Chair,Chair 218,8,1392.58,0.1,293.77
ORD10682,2025-08-03,Customer 47,Consumer,West,Mumbai,Furniture,Chair,Chair 194,6,362.37,0.05,29.78
ORD10683,2025-11-21,Customer 53,Consumer,East,Hyderabad,Office Supplies,Pen,Pen 814,4,1142.66,0.1,303.0
ORD10684,2025-08-14,Customer 28,Consumer,South,Kochi,Furniture,Chair,Chair 452,4,1210.74,0.0,326.34
ORD10685,2025-08-04,Customer 147,Consumer,North,Delhi,Technology,Monitor,Monitor 148,5,891.4,0.2,181.19
ORD10686,2025-09-22,Customer 101,Consumer,West,Pune,Office Supplies,Pen,Pen 531,2,659.76,0.3,115.99
ORD10687,2025-07-22,Customer 127,Corporate,South,Kochi,Office Supplies,Binder,Binder 723,2,672.09,0.1,172.36
ORD10688,2025-05-27,Customer 223,Corporate,West,Mumbai,Office Supplies,Paper,Paper 344,1,243.97,0.0,80.92
ORD10689,2025-03-01,Customer 60,Consumer,North,Delhi,Furniture,Bookcase,Bookcase 346,8,397.14,0.2,64.85
ORD10690,2025-04-21,Customer 18,Home Office,North,Delhi,Office Supplies,Pen,Pen 937,8,1374.12,0.0,243.75
ORD10691,2025-03-04,Customer 151,Consumer,South,Kochi,Technology,Laptop,Laptop 202,1,642.99,0.05,126.03
ORD10692,2025-09-23,Customer 85,Home Office,South,Kochi,Furniture,Bookcase,Bookcase 432,2,670.61,0.05,176.65
ORD10693,2025-09-14,Customer 88,Consumer,East,Hyderabad,Technology,Laptop,Laptop 213,5,627.43,0.3,45.52
ORD10694,2025-09-21,Customer 69,Corporate,South,Bengaluru,Office Supplies,Pen,Pen 310,3,1298.23,0.3,266.8
ORD10695,2025-03-26,Customer 151,Consumer,North,Noida,Technology,Laptop,Laptop 400,5,1057.77,0.05,335.78
ORD10696,2025-09-01,Customer 102,Consumer,South,Bengaluru,Furniture,Bookcase,Bookcase 440,3,604.75,0.1,97.45
ORD10697,2025-04-16,Customer 98,Corporate,North,Delhi,Office Supplies,Pen,Pen 356,3,1467.17,0.3,176.14
ORD10698,2025-04-01,Customer 165,Corporate,West,Mumbai,Office Supplies,Pen,Pen 938,8,779.0,0.3,63.93
ORD10699,2025-02-25,Customer 211,Corporate,North,Delhi,Technology,Monitor,Monitor 865,7,295.95,0.1,19.96
ORD10700,2025-10-17,Customer 168,Home Office,South,Kochi,Technology,Laptop,Laptop 398,5,1185.13,0.0,307.46
ORD10701,2025-10-27,Customer 222,Corporate,East,Chennai,Furniture,Chair,Chair 679,5,1301.3,0.0,385.99
ORD10702,2025-03-02,Customer 102,Home Office,West,Mumbai,Office Supplies,Pen,Pen 871,6,692.49,0.1,80.9
ORD10703,2025-12-16,Customer 83,Corporate,North,Noida,Technology,Laptop,Laptop 864,4,1428.92,0.3,304.2
ORD10704,2025-04-06,Customer 168,Corporate,North,Noida,Technology,Laptop,Laptop 339,1,145.61,0.2,19.65
ORD10705,2025-01-16,Customer 62,Corporate,North,Noida,Furniture,Bookcase,Bookcase 268,5,285.84,0.0,61.7
ORD10706,2025-01-10,Customer 167,Corporate,South,Bengaluru,Technology,Monitor,Monitor 529,8,264.79,0.1,76.59
ORD10707,2025-12-19,Customer 248,Consumer,West,Mumbai,Technology,Laptop,Laptop 900,3,210.66,0.1,60.22
ORD10708,2025-08-17,Customer 104,Consumer,West,Pune,Technology,Laptop,Laptop 655,5,492.42,0.05,88.5
ORD10709,2025-02-14,Customer 136,Corporate,West,Pune,Office Supplies,Paper,Paper 664,6,837.12,0.2,117.99
ORD10710,2025-06-18,Customer 83,Corporate,South,Bengaluru,Technology,Monitor,Monitor 906,2,859.77,0.3,42.33
ORD10711,2025-03-16,Customer 192,Corporate,East,Chennai,Furniture,Chair,Chair 822,7,1198.25,0.1,162.0
ORD10712,2025-01-23,Customer 87,Corporate,East,Hyderabad,Office Supplies,Binder,Binder 767,3,1387.47,0.2,233.36
ORD10713,2025-07-02,Customer 195,Home Office,North,Delhi,Technology,Phone,Phone 156,6,1072.62,0.3,151.36
ORD10714,2025-08-09,Customer 11,Consumer,North,Noida,Office Supplies,Paper,Paper 172,5,950.05,0.05,229.97
ORD10715,2025-03-13,Customer 245,Home Office,North,Delhi,Office Supplies,Pen,Pen 651,2,217.33,0.05,16.49
ORD10716,2025-03-18,Customer 41,Home Office,South,Bengaluru,Furniture,Chair,Chair 330,1,1090.48,0.05,172.54
ORD10717,2025-09-07,Customer 237,Consumer,South,Kochi,Office Supplies,Paper,Paper 956,4,1027.0,0.1,213.3
ORD10718,2025-09-28,Customer 85,Home Office,North,Noida,Furniture,Bookcase,Bookcase 738,8,211.24,0.3,55.23
ORD10719,2025-01-15,Customer 167,Corporate,East,Hyderabad,Technology,Monitor,Monitor 252,1,519.72,0.2,73.73
ORD10720,2025-11-28,Customer 21,Corporate,East,Chennai,Office Supplies,Paper,Paper 190,7,496.4,0.1,117.38
ORD10721,2025-02-08,Customer 106,Consumer,South,Kochi,Technology,Monitor,Monitor 652,6,739.91,0.05,216.64
ORD10722,2025-06-24,Customer 6,Corporate,North,Delhi,Technology,Phone,Phone 782,4,1438.91,0.05,168.47
ORD10723,2025-06-03,Customer 195,Home Office,North,Noida,Furniture,Chair,Chair 640,7,464.87,0.3,63.63
ORD10724,2025-11-12,Customer 83,Consumer,West,Pune,Office Supplies,Binder,Binder 977,5,613.85,0.0,116.51
ORD10725,2025-01-04,Customer 149,Corporate,East,Hyderabad,Furniture,Chair,Chair 377,6,1111.68,0.3,59.34
ORD10726,2025-03-14,Customer 46,Consumer,North,Noida,Technology,Laptop,Laptop 964,6,508.79,0.1,144.9
ORD10727,2025-04-21,Customer 105,Home Office,East,Hyderabad,Technology,Monitor,Monitor 421,4,1406.18,0.0,71.22
ORD10728,2025-11-25,Customer 93,Consumer,North,Noida,Office Supplies,Pen,Pen 126,2,1420.37,0.1,353.48
ORD10729,2025-01-26,Customer 149,Consumer,South,Kochi,Furniture,Table,Table 526,1,1417.32,0.1,63.62
ORD10730,2025-03-15,Customer 246,Consumer,West,Pune,Furniture,Bookcase,Bookcase 446,2,807.92,0.1,116.76
ORD10731,2025-08-31,Customer 172,Corporate,South,Kochi,Furniture,Chair,Chair 832,5,1404.56,0.1,469.69
ORD10732,2025-07-29,Customer 106,Home Office,South,Bengaluru,Furniture,Chair,Chair 655,1,236.54,0.2,31.48
ORD10733,2025-05-11,Customer 114,Home Office,North,Noida,Furniture,Chair,Chair 798,2,1239.87,0.3,73.84
ORD10734,2025-05-02,Customer 62,Home Office,West,Mumbai,Furniture,Bookcase,Bookcase 966,6,493.58,0.0,88.57
ORD10735,2025-10-27,Customer 29,Corporate,East,Hyderabad,Furniture,Chair,Chair 754,4,179.34,0.05,13.39
ORD10736,2025-08-18,Customer 48,Home Office,South,Kochi,Office Supplies,Paper,Paper 914,7,717.06,0.05,101.97
ORD10737,2025-07-09,Customer 219,Consumer,East,Chennai,Office Supplies,Pen,Pen 605,2,128.45,0.05,31.59
ORD10738,2025-08-26,Customer 74,Home Office,East,Hyderabad,Office Supplies,Binder,Binder 486,3,921.88,0.2,164.86
ORD10739,2025-09-11,Customer 112,Home Office,East,Chennai,Office Supplies,Binder,Binder 328,4,386.73,0.2,70.02
ORD10740,2025-04-03,Customer 191,Corporate,West,Mumbai,Furniture,Table,Table 954,6,116.57,0.1,8.78
ORD10741,2025-09-27,Customer 241,Home Office,South,Bengaluru,Office Supplies,Paper,Paper 693,1,791.54,0.05,42.04
ORD10742,2025-05-15,Customer 52,Consumer,West,Mumbai,Office Supplies,Binder,Binder 433,4,549.55,0.3,42.76
ORD10743,2025-02-25,Customer 7,Corporate,West,Pune,Technology,Monitor,Monitor 159,1,1005.72,0.0,234.2
ORD10744,2025-12-11,Customer 183,Home Office,South,Kochi,Office Supplies,Paper,Paper 750,8,229.48,0.0,22.33
ORD10745,2025-01-10,Customer 18,Consumer,South,Kochi,Technology,Phone,Phone 884,8,49.29,0.1,15.15
ORD10746,2025-02-16,Customer 203,Consumer,South,Bengaluru,Technology,Phone,Phone 977,2,1187.72,0.2,324.04
ORD10747,2025-06-16,Customer 156,Consumer,North,Delhi,Office Supplies,Paper,Paper 998,4,605.68,0.05,49.13
ORD10748,2025-06-16,Customer 88,Corporate,South,Bengaluru,Technology,Monitor,Monitor 749,1,141.49,0.05,15.97
ORD10749,2025-04-14,Customer 87,Corporate,East,Hyderabad,Office Supplies,Pen,Pen 231,8,314.8,0.1,61.71
ORD10750,2025-07-28,Customer 239,Home Office,West,Pune,Technology,Laptop,Laptop 416,1,1275.42,0.2,257.6
ORD10751,2025-02-14,Customer 188,Home Office,South,Bengaluru,Furniture,Chair,Chair 208,5,821.26,0.2,36.64
ORD10752,2025-05-18,Customer 89,Consumer,East,Chennai,Furniture,Bookcase,Bookcase 228,4,938.8,0.2,139.34
ORD10753,2025-04-27,Customer 124,Corporate,North,Noida,Furniture,Table,Table 370,8,107.47,0.1,11.33
ORD10754,2025-11-24,Customer 34,Consumer,North,Delhi,Technology,Monitor,Monitor 911,3,128.8,0.05,34.18
ORD10755,2025-05-14,Customer 176,Consumer,West,Pune,Furniture,Chair,Chair 655,5,561.12,0.05,106.67
ORD10756,2025-06-08,Customer 189,Home Office,North,Delhi,Office Supplies,Binder,Binder 468,6,499.63,0.0,100.71
ORD10757,2025-09-05,Customer 229,Consumer,South,Bengaluru,Technology,Laptop,Laptop 182,8,696.7,0.05,205.38
ORD10758,2025-11-18,Customer 155,Home Office,East,Hyderabad,Technology,Laptop,Laptop 105,6,292.63,0.3,64.98
ORD10759,2025-06-27,Customer 30,Consumer,South,Bengaluru,Technology,Laptop,Laptop 300,5,132.49,0.0,13.45
ORD10760,2025-07-30,Customer 26,Corporate,South,Kochi,Furniture,Table,Table 514,2,1016.57,0.05,122.93
ORD10761,2025-03-28,Customer 53,Consumer,West,Mumbai,Furniture,Table,Table 253,3,796.53,0.05,153.8
ORD10762,2025-02-14,Customer 57,Consumer,West,Mumbai,Office Supplies,Paper,Paper 580,6,1047.61,0.1,248.12
ORD10763,2025-10-29,Customer 108,Home Office,East,Chennai,Technology,Laptop,Laptop 688,2,175.44,0.1,19.67
ORD10764,2025-10-03,Customer 233,Home Office,North,Noida,Technology,Phone,Phone 678,7,849.35,0.05,234.31
ORD10765,2025-08-29,Customer 57,Home Office,East,Hyderabad,Furniture,Chair,Chair 268,7,670.49,0.05,116.8
ORD10766,2025-05-16,Customer 182,Home Office,East,Hyderabad,Office Supplies,Binder,Binder 823,5,1092.75,0.2,295.02
ORD10767,2025-06-07,Customer 77,Consumer,South,Bengaluru,Office Supplies,Binder,Binder 466,1,987.22,0.05,202.12
ORD10768,2025-05-22,Customer 136,Corporate,South,Kochi,Furniture,Chair,Chair 275,8,677.08,0.1,124.18
ORD10769,2025-06-13,Customer 83,Home Office,South,Bengaluru,Office Supplies,Paper,Paper 741,2,1455.81,0.1,123.87
ORD10770,2025-06-19,Customer 99,Consumer,South,Kochi,Technology,Laptop,Laptop 252,3,1449.83,0.1,155.8
ORD10771,2025-03-15,Customer 137,Home Office,South,Bengaluru,Technology,Monitor,Monitor 708,4,514.92,0.0,137.02
ORD10772,2025-05-22,Customer 133,Consumer,East,Hyderabad,Office Supplies,Binder,Binder 758,8,439.78,0.3,57.46
ORD10773,2025-02-08,Customer 107,Home Office,West,Pune,Office Supplies,Paper,Paper 598,2,1421.96,0.2,382.13
ORD10774,2025-09-02,Customer 95,Corporate,North,Delhi,Furniture,Chair,Chair 465,8,1225.0,0.2,65.58
ORD10775,2025-11-05,Customer 39,Consumer,West,Pune,Furniture,Chair,Chair 950,3,1053.37,0.05,228.74
ORD10776,2025-11-09,Customer 73,Consumer,South,Kochi,Office Supplies,Paper,Paper 210,7,409.9,0.05,81.03
ORD10777,2025-10-26,Customer 245,Corporate,North,Delhi,Office Supplies,Pen,Pen 268,4,973.8,0.3,169.1
ORD10778,2025-08-26,Customer 18,Consumer,West,Pune,Furniture,Chair,Chair 314,6,477.25,0.0,155.93
ORD10779,2025-04-21,Customer 228,Corporate,South,Kochi,Office Supplies,Paper,Paper 362,2,225.1,0.3,70.26
ORD10780,2025-07-26,Customer 4,Home Office,West,Mumbai,Office Supplies,Binder,Binder 431,7,1182.84,0.05,107.6
ORD10781,2025-01-25,Customer 83,Consumer,South,Bengaluru,Furniture,Chair,Chair 533,3,350.55,0.0,41.46
ORD10782,2025-02-20,Customer 122,Home Office,East,Hyderabad,Technology,Phone,Phone 200,1,1233.47,0.05,255.1
ORD10783,2025-05-01,Customer 68,Home Office,South,Kochi,Furniture,Table,Table 807,2,198.12,0.0,29.96
ORD10784,2025-03-02,Customer 55,Consumer,East,Hyderabad,Office Supplies,Paper,Paper 741,8,1435.48,0.05,322.56
ORD10785,2025-05-15,Customer 147,Corporate,West,Mumbai,Technology,Laptop,Laptop 739,1,1437.93,0.0,491.51
ORD10786,2025-09-17,Customer 133,Consumer,West,Mumbai,Furniture,Table,Table 344,1,288.47,0.05,66.1
ORD10787,2025-07-13,Customer 140,Corporate,East,Chennai,Furniture,Chair,Chair 768,1,137.67,0.0,18.81
ORD10788,2025-08-11,Customer 119,Home Office,North,Noida,Furniture,Bookcase,Bookcase 344,2,856.89,0.0,137.58
ORD10789,2025-01-11,Customer 223,Home Office,South,Kochi,Furniture,Chair,Chair 696,6,882.4,0.0,232.86
ORD10790,2025-05-12,Customer 34,Home Office,North,Noida,Technology,Monitor,Monitor 610,8,1369.73,0.0,187.13
ORD10791,2025-12-14,Customer 241,Corporate,East,Chennai,Office Supplies,Binder,Binder 345,6,507.62,0.05,150.28
ORD10792,2025-08-15,Customer 68,Home Office,West,Pune,Furniture,Bookcase,Bookcase 746,1,58.6,0.1,8.27
ORD10793,2025-03-01,Customer 56,Home Office,North,Delhi,Office Supplies,Binder,Binder 335,2,1027.46,0.3,262.82
ORD10794,2025-08-04,Customer 121,Consumer,North,Delhi,Office Supplies,Pen,Pen 761,8,1387.92,0.3,319.8
ORD10795,2025-04-12,Customer 23,Home Office,North,Noida,Furniture,Table,Table 154,8,601.84,0.1,87.93
ORD10796,2025-07-15,Customer 153,Consumer,East,Hyderabad,Office Supplies,Paper,Paper 880,3,149.18,0.0,24.17
ORD10797,2025-12-14,Customer 232,Consumer,East,Chennai,Office Supplies,Binder,Binder 632,1,910.81,0.0,139.76
ORD10798,2025-03-15,Customer 47,Home Office,West,Mumbai,Technology,Monitor,Monitor 926,2,417.61,0.2,55.3
ORD10799,2025-06-17,Customer 47,Corporate,North,Delhi,Furniture,Chair,Chair 670,8,1316.69,0.0,306.11
ORD10800,2025-10-25,Customer 139,Corporate,West,Pune,Technology,Laptop,Laptop 772,4,1359.02,0.0,98.75
ORD10801,2025-03-15,Customer 127,Home Office,North,Noida,Furniture,Table,Table 820,3,1186.06,0.3,283.61
ORD10802,2025-06-07,Customer 183,Home Office,North,Noida,Technology,Phone,Phone 826,4,700.95,0.1,221.22
ORD10803,2025-09-02,Customer 249,Consumer,West,Mumbai,Furniture,Table,Table 595,6,993.84,0.0,277.06
ORD10804,2025-12-27,Customer 244,Home Office,North,Noida,Furniture,Chair,Chair 197,8,240.46,0.1,13.09
ORD10805,2025-06-08,Customer 75,Consumer,South,Kochi,Technology,Laptop,Laptop 634,3,128.66,0.2,8.83
ORD10806,2025-09-18,Customer 233,Consumer,South,Kochi,Furniture,Table,Table 665,1,1020.0,0.2,42.67
ORD10807,2025-12-01,Customer 69,Corporate,North,Delhi,Office Supplies,Paper,Paper 389,8,1210.99,0.05,274.27
ORD10808,2025-09-08,Customer 112,Home Office,West,Pune,Furniture,Table,Table 478,6,841.41,0.3,189.89
ORD10809,2025-04-25,Customer 206,Home Office,South,Bengaluru,Furniture,Table,Table 174,3,811.31,0.2,187.6
ORD10810,2025-02-20,Customer 92,Corporate,East,Hyderabad,Furniture,Bookcase,Bookcase 815,6,429.34,0.3,34.7
ORD10811,2025-11-04,Customer 220,Consumer,East,Chennai,Office Supplies,Paper,Paper 472,5,1285.09,0.0,341.87
ORD10812,2025-06-17,Customer 55,Consumer,East,Chennai,Office Supplies,Binder,Binder 417,6,799.82,0.1,246.79
ORD10813,2025-11-22,Customer 54,Consumer,East,Hyderabad,Furniture,Chair,Chair 837,6,760.57,0.0,82.53
ORD10814,2025-11-19,Customer 203,Home Office,North,Delhi,Furniture,Table,Table 945,3,1422.08,0.05,297.58
ORD10815,2025-02-01,Customer 119,Corporate,West,Pune,Furniture,Table,Table 592,4,450.2,0.3,16.99
ORD10816,2025-10-11,Customer 71,Home Office,East,Chennai,Office Supplies,Binder,Binder 474,2,808.71,0.2,156.99
ORD10817,2025-07-28,Customer 240,Consumer,South,Bengaluru,Furniture,Chair,Chair 642,2,1202.05,0.2,51.6
ORD10818,2025-06-17,Customer 104,Home Office,East,Chennai,Office Supplies,Pen,Pen 531,2,1138.01,0.2,277.41
ORD10819,2025-06-27,Customer 11,Corporate,North,Delhi,Technology,Laptop,Laptop 820,3,1175.99,0.1,115.26
ORD10820,2025-12-09,Customer 126,Corporate,North,Delhi,Office Supplies,Binder,Binder 319,6,814.1,0.0,109.32
ORD10821,2025-06-01,Customer 29,Corporate,North,Noida,Furniture,Table,Table 697,6,1083.39,0.2,169.61
ORD10822,2025-04-04,Customer 119,Consumer,West,Pune,Furniture,Bookcase,Bookcase 287,6,366.06,0.05,104.29
ORD10823,2025-02-16,Customer 218,Corporate,North,Delhi,Furniture,Bookcase,Bookcase 605,7,1302.57,0.3,198.35
ORD10824,2025-07-11,Customer 80,Corporate,South,Kochi,Furniture,Bookcase,Bookcase 175,2,611.42,0.0,189.09
ORD10825,2025-08-10,Customer 7,Consumer,North,Delhi,Furniture,Chair,Chair 166,4,1435.2,0.2,449.74
ORD10826,2025-12-08,Customer 141,Corporate,West,Pune,Office Supplies,Pen,Pen 375,6,665.75,0.2,136.03
ORD10827,2025-11-30,Customer 71,Consumer,North,Delhi,Furniture,Table,Table 991,7,870.54,0.1,250.89
ORD10828,2025-09-25,Customer 195,Home Office,East,Chennai,Technology,Laptop,Laptop 668,6,103.95,0.05,19.86
ORD10829,2025-03-12,Customer 9,Home Office,West,Pune,Furniture,Bookcase,Bookcase 412,4,1207.69,0.05,132.95
ORD10830,2025-01-20,Customer 108,Home Office,East,Hyderabad,Office Supplies,Paper,Paper 626,8,493.67,0.2,119.02
ORD10831,2025-12-03,Customer 216,Corporate,East,Hyderabad,Technology,Monitor,Monitor 997,6,86.38,0.05,23.91
ORD10832,2025-01-12,Customer 214,Consumer,East,Chennai,Technology,Laptop,Laptop 237,3,1483.93,0.3,37.31
ORD10833,2025-01-22,Customer 55,Corporate,West,Mumbai,Technology,Monitor,Monitor 546,3,39.48,0.2,11.48
ORD10834,2025-12-26,Customer 117,Consumer,East,Chennai,Furniture,Table,Table 912,2,887.76,0.2,84.97
ORD10835,2025-01-23,Customer 102,Corporate,South,Kochi,Technology,Laptop,Laptop 828,7,1426.7,0.1,257.67
ORD10836,2025-11-15,Customer 206,Home Office,West,Pune,Office Supplies,Paper,Paper 220,3,520.54,0.0,132.04
ORD10837,2025-11-06,Customer 25,Home Office,South,Kochi,Office Supplies,Binder,Binder 770,4,67.07,0.0,8.2
ORD10838,2025-01-14,Customer 142,Corporate,West,Mumbai,Furniture,Bookcase,Bookcase 330,2,218.34,0.2,58.28
ORD10839,2025-08-15,Customer 238,Home Office,East,Hyderabad,Office Supplies,Paper,Paper 521,3,1041.21,0.0,295.56
ORD10840,2025-08-28,Customer 207,Consumer,East,Hyderabad,Office Supplies,Binder,Binder 199,2,800.03,0.3,60.01
ORD10841,2025-06-04,Customer 213,Corporate,South,Bengaluru,Office Supplies,Paper,Paper 311,6,923.83,0.05,165.96
ORD10842,2025-12-06,Customer 192,Corporate,South,Bengaluru,Office Supplies,Binder,Binder 328,8,663.96,0.2,91.97
ORD10843,2025-02-17,Customer 53,Corporate,East,Chennai,Office Supplies,Binder,Binder 905,5,1439.12,0.05,466.37
ORD10844,2025-06-06,Customer 49,Corporate,West,Mumbai,Technology,Laptop,Laptop 142,5,1378.26,0.1,127.22
ORD10845,2025-08-17,Customer 80,Home Office,West,Mumbai,Furniture,Bookcase,Bookcase 632,1,978.84,0.0,285.11
ORD10846,2025-08-28,Customer 196,Home Office,West,Mumbai,Office Supplies,Paper,Paper 187,3,112.57,0.2,4.66
ORD10847,2025-12-08,Customer 39,Consumer,East,Hyderabad,Furniture,Bookcase,Bookcase 926,7,410.68,0.0,85.89
ORD10848,2025-03-08,Customer 52,Consumer,South,Bengaluru,Furniture,Table,Table 846,6,1370.96,0.3,42.82
ORD10849,2025-06-10,Customer 22,Home Office,East,Chennai,Furniture,Chair,Chair 870,5,30.39,0.0,3.46
ORD10850,2025-03-29,Customer 127,Consumer,South,Bengaluru,Office Supplies,Binder,Binder 856,2,749.49,0.3,204.65
ORD10851,2025-01-13,Customer 84,Consumer,West,Mumbai,Furniture,Chair,Chair 428,2,345.76,0.05,50.21
ORD10852,2025-07-27,Customer 152,Home Office,North,Noida,Furniture,Table,Table 967,5,771.39,0.05,248.5
ORD10853,2025-02-12,Customer 85,Consumer,North,Delhi,Furniture,Table,Table 934,1,241.03,0.3,24.12
ORD10854,2025-10-29,Customer 180,Corporate,South,Kochi,Technology,Monitor,Monitor 892,2,1492.51,0.05,183.4
ORD10855,2025-05-18,Customer 69,Home Office,South,Bengaluru,Furniture,Chair,Chair 577,6,1126.05,0.0,304.73
ORD10856,2025-10-12,Customer 160,Corporate,East,Chennai,Technology,Monitor,Monitor 607,8,1012.66,0.1,194.88
ORD10857,2025-02-06,Customer 206,Corporate,East,Chennai,Office Supplies,Paper,Paper 411,5,1072.86,0.2,316.05
ORD10858,2025-09-27,Customer 172,Corporate,West,Mumbai,Technology,Monitor,Monitor 299,8,603.88,0.1,128.01
ORD10859,2025-09-19,Customer 164,Home Office,South,Bengaluru,Office Supplies,Binder,Binder 964,3,1272.22,0.1,313.69
ORD10860,2025-05-11,Customer 117,Consumer,West,Mumbai,Office Supplies,Binder,Binder 547,4,538.1,0.0,39.42
ORD10861,2025-08-19,Customer 171,Home Office,East,Hyderabad,Technology,Phone,Phone 988,3,400.54,0.2,56.68
ORD10862,2025-05-08,Customer 144,Home Office,North,Delhi,Furniture,Chair,Chair 104,5,631.8,0.0,187.76
ORD10863,2025-06-24,Customer 59,Consumer,West,Pune,Technology,Laptop,Laptop 843,1,1185.09,0.3,110.56
ORD10864,2025-10-13,Customer 12,Consumer,North,Noida,Technology,Laptop,Laptop 237,2,376.31,0.2,20.33
ORD10865,2025-10-22,Customer 14,Home Office,South,Bengaluru,Office Supplies,Pen,Pen 231,6,1128.95,0.1,299.86
ORD10866,2025-10-29,Customer 130,Consumer,South,Kochi,Office Supplies,Binder,Binder 772,7,1282.73,0.0,134.18
ORD10867,2025-07-23,Customer 84,Corporate,North,Noida,Technology,Phone,Phone 789,2,176.87,0.1,37.45
ORD10868,2025-05-04,Customer 33,Home Office,West,Pune,Office Supplies,Binder,Binder 381,3,962.02,0.3,264.37
ORD10869,2025-01-08,Customer 154,Corporate,North,Delhi,Technology,Phone,Phone 394,5,759.79,0.05,83.63
ORD10870,2025-11-01,Customer 11,Home Office,South,Bengaluru,Furniture,Bookcase,Bookcase 438,2,223.16,0.0,69.5
ORD10871,2025-03-03,Customer 245,Corporate,South,Bengaluru,Technology,Monitor,Monitor 407,2,1233.67,0.0,236.26
ORD10872,2025-06-01,Customer 173,Corporate,West,Mumbai,Technology,Laptop,Laptop 699,2,647.65,0.05,175.0
ORD10873,2025-09-21,Customer 54,Home Office,West,Pune,Office Supplies,Paper,Paper 495,3,110.13,0.3,27.95
ORD10874,2025-03-18,Customer 54,Home Office,South,Kochi,Office Supplies,Paper,Paper 628,4,697.47,0.2,129.9
ORD10875,2025-03-03,Customer 191,Corporate,East,Hyderabad,Technology,Monitor,Monitor 568,1,783.2,0.0,198.94
ORD10876,2025-06-09,Customer 96,Home Office,South,Kochi,Office Supplies,Binder,Binder 320,8,1441.31,0.2,474.7
ORD10877,2025-06-13,Customer 178,Consumer,North,Delhi,Technology,Phone,Phone 951,7,793.14,0.0,230.9
ORD10878,2025-09-15,Customer 197,Corporate,South,Kochi,Office Supplies,Binder,Binder 470,8,1146.06,0.2,341.82
ORD10879,2025-09-10,Customer 34,Home Office,West,Pune,Furniture,Chair,Chair 157,4,488.57,0.05,119.5
ORD10880,2025-04-18,Customer 194,Home Office,South,Bengaluru,Furniture,Table,Table 802,1,505.53,0.0,151.4
ORD10881,2025-01-27,Customer 21,Corporate,North,Noida,Furniture,Bookcase,Bookcase 514,3,22.46,0.0,4.82
ORD10882,2025-03-22,Customer 47,Consumer,South,Bengaluru,Technology,Monitor,Monitor 759,2,1160.47,0.05,312.35
ORD10883,2025-02-14,Customer 74,Consumer,West,Mumbai,Furniture,Bookcase,Bookcase 841,2,334.1,0.05,18.85
ORD10884,2025-01-01,Customer 140,Corporate,East,Chennai,Technology,Laptop,Laptop 188,7,939.87,0.1,65.4
ORD10885,2025-12-19,Customer 55,Home Office,North,Delhi,Furniture,Chair,Chair 663,3,770.39,0.05,121.74
ORD10886,2025-10-03,Customer 184,Home Office,East,Chennai,Furniture,Bookcase,Bookcase 893,1,895.44,0.1,78.44
ORD10887,2025-10-17,Customer 93,Home Office,East,Chennai,Office Supplies,Paper,Paper 585,6,1047.99,0.0,103.89
ORD10888,2025-04-07,Customer 141,Corporate,West,Pune,Technology,Monitor,Monitor 628,8,1157.88,0.2,369.48
ORD10889,2025-08-22,Customer 58,Home Office,South,Bengaluru,Office Supplies,Binder,Binder 130,4,1290.1,0.05,400.77
ORD10890,2025-12-27,Customer 156,Corporate,West,Mumbai,Technology,Laptop,Laptop 862,2,1176.04,0.2,194.92
ORD10891,2025-10-10,Customer 146,Home Office,East,Hyderabad,Furniture,Chair,Chair 684,3,618.93,0.1,147.91
ORD10892,2025-12-08,Customer 154,Corporate,West,Mumbai,Technology,Monitor,Monitor 711,3,300.73,0.0,38.98
ORD10893,2025-06-12,Customer 137,Consumer,South,Kochi,Technology,Phone,Phone 191,5,1166.92,0.0,393.91
ORD10894,2025-03-01,Customer 163,Home Office,North,Noida,Technology,Monitor,Monitor 184,2,1349.55,0.3,348.98
ORD10895,2025-10-13,Customer 47,Corporate,North,Delhi,Furniture,Chair,Chair 324,7,231.41,0.1,74.29
ORD10896,2025-06-03,Customer 148,Home Office,South,Bengaluru,Furniture,Table,Table 162,1,191.21,0.05,15.17
ORD10897,2025-10-24,Customer 123,Home Office,North,Delhi,Furniture,Bookcase,Bookcase 213,4,1021.44,0.2,43.19
ORD10898,2025-07-21,Customer 29,Consumer,North,Delhi,Technology,Laptop,Laptop 180,2,892.33,0.3,274.98
ORD10899,2025-10-10,Customer 97,Consumer,North,Noida,Technology,Laptop,Laptop 718,8,399.72,0.2,47.9
ORD10900,2025-07-23,Customer 189,Consumer,South,Bengaluru,Office Supplies,Paper,Paper 208,7,1231.16,0.3,302.95
